2019-01-14 19:53,青岛地铁笑而不语笑而不语柠檬黄亮相地铁号线首列车开始调试耶耶青岛地铁号线首列车已组装完成目前正在进行场段内试验以及公里稳定运行测试号线初期配备列车车辆采用型电客车总长米最大宽度米最大高度米车厢编组配备个座位最大载客量约人由中车青岛四方机展开全文
2019-01-14 17:43,青岛地铁萌宠与萌宝合影评选开始啦参与投票赢青岛地铁吉祥物首发公仔萌宠与萌宝合影评选开始啦参与投票赢萌宠与萌宝合影评选开始啦参与投票赢
2019-01-14 17:41,青岛地铁青岛地铁纪念生肖票猪年限定限量套抢青岛地铁纪念生肖票猪年限定限量青岛地铁纪念生肖票猪年限定限量
2019-01-13 13:46,青岛地铁喜报青岛地铁金融控股有限公司荣获青岛市金融创新奖喜报青岛地铁金融控股有限公司荣获青岛市金喜报青岛地铁金融控股有限公司荣获青岛市金
2019-01-12 10:59,青岛地铁地铁是如何规划的地铁是如何规划的地铁是如何规划的
2019-01-11 18:27,青岛地铁地铁火灾疏散逃生知识你知道吗地铁火灾疏散逃生知识你知道吗地铁火灾疏散逃生知识你知道吗
2019-01-11 18:26,青岛地铁安全乘直梯文明享便利安全乘直梯文明享便利安全乘直梯文明享便利
2019-01-11 15:05,#暖视频#,
2019-01-10 21:17,青岛地铁新起点新征程心服务馨体验号线打造三米有真情特色服务新起点新征程心服务馨体验号线打造三米新起点新征程心服务馨体验号线打造三米
2019-01-10 10:47,青岛地铁喜讯地铁号线首个换乘站站厅层贯通喜讯地铁号线首个换乘站站厅层贯通喜讯地铁号线首个换乘站站厅层贯通
2019-01-09 16:55,#2018山东政务V影响力峰会#,比心继续努力米奇比心米奇比心
2019-01-08 13:31,二木一直在努力丶谢谢青岛地铁站的工作人员青岛地铁青岛地铁我遗失了身份证由于不知道丢失在哪里心急如焚我是在青岛读书的一个普通大学生老家并不是青岛的没有身份证回家都难而且马上就要期末考试及时补办也会很麻烦昨天我妈给我打电话说身份证找到了丢在地铁上了有人捡到给了地铁站并展开全文
2019-01-08 17:47,青岛地铁地铁号线你值得了解的件小事地铁号线你值得了解的件小事地铁号线你值得了解的件小事
2019-01-07 19:00,青岛地铁话筒话筒新增个工作面地铁号线海底隧道施工大提速话筒话筒为加快号线施工进度青岛地铁在号线海底隧道增加工作面使用新增开挖一条隧道为海底隧道施工增加了个工作面极大提高了施工速度号线过海段全长其中海域段长度为号线关键控制性工程工期紧任务重展开全文
2019-01-07 18:58,青岛地铁青岛地铁获称山东省服务名牌荣誉称号青岛地铁获称山东省服务名青岛地铁获称山东省服务名
2019-01-06 10:54,路线在此笑而不语笑而不语查看图片
2019-01-06 10:51,青岛地铁萌宝巡游开始啦你碰见了吗笑而不语笑而不语
2019-01-05 08:39,小寒了今天冷吗思考思考
2019-01-04 19:47,青岛地铁爱你爱你你好请问有什么可以帮您你好请问有什么可以帮您你好请问有什么可以帮您
